OBJECT_NAME,OBJECT_TYPE,STATUS,ERROR_MESSAGE,DATABASE,SCHEMA,FQN,SNOWSIGHT_URL
vevodb.music_catalog.artists,Table,Deployed,,VEVODB,PUBLIC,VEVODB.PUBLIC.vevodb.music_catalog.artists,https://app.snowflake.com/SFPSCOGS/ENIRINGIYIMANA/#/data/databases/VEVODB/schemas/PUBLIC
