OBJECT_NAME,OBJECT_TYPE,STATUS,ERROR_MESSAGE,DATABASE,SCHEMA,FQN,SNOWSIGHT_URL
vevodb.operations.sp_generate_campaign_report,Procedure,Deployed,,VEVODB,PUBLIC,VEVODB.PUBLIC.vevodb.operations.sp_generate_campaign_report,https://app.snowflake.com/SFPSCOGS/ENIRINGIYIMANA/#/data/databases/VEVODB/schemas/PUBLIC
