OBJECT_NAME,OBJECT_TYPE,STATUS,ERROR_MESSAGE,DATABASE,SCHEMA,FQN,SNOWSIGHT_URL
vevodb.analytics.sp_refresh_daily_summary,Procedure,Failed,"Error: JavaScript execution error: Uncaught Execution of multiple statements failed on statement ""CREATE OR REPLACE PROCEDURE an..."" (at line 2, position 0).
SQL compilation error:
syntax error line 3 at position 2 unexpected 'REFRESH'.
syntax error line 3 at position 23 unexpected 'VIEW'. in SYSTEM$MULTISTMT at '    throw `Execution of multiple statements failed on statement {0} (at line {1}, position {2}).`.replace('{1}', LINES[i])' position 4
stackstrace: 
SYSTEM$MULTISTMT line: 10 SqlState: P0000, VendorCode: 100132, QueryId: 01c65955-0202-b777-0011-73e30192ff1a",VEVODB,PUBLIC,VEVODB.PUBLIC.vevodb.analytics.sp_refresh_daily_summary,https://app.snowflake.com/SFPSCOGS/ENIRINGIYIMANA/#/data/databases/VEVODB/schemas/PUBLIC
